EAN,Name,PLZ,Ort,Block_APO,Sales_Rep,CVM,Planned_Visits,Block_ADM,FY2025,Top_Priority,CVM_clean
7601001967465,Amavita Apotheke Niesen Spiez,3700,Spiez,2122,Florence,Defend,4,Florence,8315.230000000003,0,Defend
7601001378155,Farmacia MG Bernasconi SA,6804,Bironico,2102,Alessia,Maintain,4,Alessia,5239.350000000002,0,Maintain
7601001378483,Amavita Apotheke Bahnhof Bern,3011,Bern,2113,Michaela,Defend,4,Michaela,45577.23999999979,1,Defend
7601001392212,Amavita Apotheke Biberist,4562,Biberist,2139,Michaela,Defend,4,Michaela,17085.13000000004,1,Defend
7601001392137,Amavita Apotheke Wynecenter,5033,Buchs,2173,Luis,Defend,4,Luis,19903.26000000003,1,Defend
7601001370814,Amavita Apotheke Sonnenhof,8180,Bülach,2206,Luis,Defend,4,Luis,18848.870000000014,1,Defend
7601001846876,Amavita Apotheke Bülach,8180,Bülach,2206,Luis,Defend,4,Luis,20763.59000000003,1,Defend
7601009255298,Amavita Apotheke Dottikon,5605,Dottikon,2166,Luis,Defend,4,Luis,15304.290000000014,1,Defend
7601001370852,Amavita Apotheke Erlibacher-Märt,8703,Erlenbach,2216,Luis,Defend,4,Luis,20225.620000000028,1,Defend
7601001996694,Pharmacie Amavita Bienne Boujean,2504,Biel/Bienne,2134,Florence,Defend,4,Florence,13752.999999999995,1,Defend
7601001372122,Pharmacie Amavita La Poste,2400,Le Locle,2074,Florence,Defend,4,Florence,6974.680000000004,0,Defend
7601001376205,Amavita Apotheke Köniz,3098,Köniz,2119,Michaela,Defend,4,Michaela,29810.53000000009,1,Defend
7601001370845,Amavita Apotheke Schönbühl,6005,Luzern,2179,Michaela,Defend,4,Michaela,16340.740000000009,1,Defend
7601001373020,Amavita Apotheke Oberengstringen,8102,Oberengstringen,2205,Luis,Defend,4,Luis,15481.950000000015,1,Defend
7601001413115,Amavita Apotheke Oftringen,4665,Oftringen,2159,Michaela,Defend,4,Michaela,14111.030000000015,1,Defend
7601001364141,Amavita Apotheke Shoppyland,3321,Schönbühl,2128,Michaela,Defend,4,Michaela,37752.08,1,Defend
7601001395282,Amavita Apotheke Tivoli,8957,Spreitenbach,2167,Luis,Defend,4,Luis,19099.41000000004,1,Defend
7601001395015,Amavita Apotheke Vispach,3930,Visp,2066,Eléonore,Defend,4,Eléonore,27107.550000000043,1,Defend
7601001370869,Amavita Apotheke Bahnhof,8820,Wädenswil,2201,Luis,Defend,4,Luis,31024.96000000009,1,Defend
7601001368729,Amavita Apotheke Glattzentrum,8301,Wallisellen,2213,Luis,Defend,4,Luis,46608.11999999992,1,Defend
7601001371644,Pharmacie Bandol SA,1213,Onex,2013,Florence,Observe,0,Florence,2478.4800000000005,0,Observe
7601001370357,Pharmacie Bédat SA,1201,Genève,2001,Florence,Observe,0,Florence,4127.320000000002,0,Observe
7601001810143,Pharmacie Belle-Terre,1226,Thônex,2011,Florence,Observe,0,Florence,1949.0199999999998,0,Observe
7601001024441,Pharmacie Bertrand SA,1203,Genève,2002,Florence,Maintain,4,Florence,7320.039999999999,0,Maintain
7601009533587,Pharmacie Bichsel,2732,Reconvilier,2136,Florence,Build,4,Florence,0.0,0,Build
7601009342844,Pharmacie Bio Wendt Sàrl,1203,Genève,2002,Florence,Gain,4,Florence,55.43,0,Gain
7601001367197,Pharmacie Bleue SA,1222,Vésenaz,2009,Florence,Build,4,Florence,12579.930000000002,0,Build
7601001023215,Pharmacie Centrale,1350,Orbe,2040,Florence,Maintain,4,Florence,866.56,0,Maintain
7601001345003,Pharmacie Centrale de Boudry SA,2017,Boudry,2072,Florence,Maintain,4,Florence,5321.6,0,Maintain
7601001374805,Pharmacie Centrale Emery SA,1400,Yverdon-les-Bains,2039,Florence,Build,4,Florence,11258.5,0,Build
7601001015845,Pharmacie Centrale LCF SA,2300,La Chaux-de-Fonds,2075,Florence,Build,4,Florence,10218.3,0,Build
7601001409323,Pharmacie Cité Universitaire SA,1206,Genève,2007,Florence,Observe,0,Florence,6001.700000000001,0,Observe
7601001303287,Pharmacie D'Herborence Sàrl,2017,Boudry,2072,Florence,Maintain,4,Florence,8916.960000000001,0,Maintain
7601001364035,Pharmacie d'Onex SA,1213,Onex,2013,Florence,Maintain,4,Florence,7724.029999999999,0,Maintain
7601001406995,Pharmacie de Bellevue Sàrl,1293,Bellevue,2018,Florence,Maintain,4,Florence,6430.610000000004,0,Maintain
7601001009417,Pharmacie de Bernex F. Perret SARL,1233,Bernex,2015,Florence,Build,4,Florence,9962.769999999999,0,Build
7601001356337,Pharmacie de Champel SA,1206,Genève,2007,Florence,Maintain,4,Florence,3583.3899999999985,0,Maintain
7601001368927,Pharmacie de Chêne-Bougeries Sàrl,1224,Chêne-Bougeries,2010,Florence,Maintain,4,Florence,6196.64,0,Maintain
7601001375444,Pharmacie de Cologny SA,1223,Cologny,2009,Florence,Observe,0,Florence,4392.099999999999,0,Observe
7601001394421,Pharmacie de Courgenay P. Neukomm SA,2950,Courgenay,2078,Florence,Maintain,4,Florence,5724.4800000000005,0,Maintain
7601001379688,Pharmacie de Crans-Céligny SA,1299,Crans-près-Céligny,2026,Florence,Observe,0,Florence,1594.75,0,Observe
7601001013964,Pharmacie de Florissant,1206,Genève,2007,Florence,Maintain,4,Florence,3610.6600000000008,0,Maintain
7601001392892,Pharmacie de Frontenex,1207,Genève,2004,Florence,Observe,0,Florence,1583.0199999999998,0,Observe
7601001243187,Pharmacie de Genolier,1272,Genolier,2028,Florence,Observe,0,Florence,3027.31,0,Observe
7601001403048,Pharmacie de Grandson SA,1422,Grandson,2038,Florence,Build,4,Florence,10685.650000000001,0,Build
7601001026063,Pharmacie de l'Ancien Palais,1205,Genève,2006,Florence,Observe,0,Florence,2376.579999999999,0,Observe
7601001402508,Pharmacie de l'Areuse SA,2105,Travers,2073,Florence,Maintain,4,Florence,5444.49,0,Maintain
7601009112676,Pharmacie de l'Ecluse,2000,Neuchâtel,2071,Florence,Gain,4,Florence,3387.7900000000004,0,Gain
7601001008014,Pharmacie de l'Hôtel-de-Ville,2300,La Chaux de Fonds,2075,Florence,Maintain,4,Florence,6604.580000000002,0,Maintain
7601001399372,Pharmacie de l'Île Verte,1203,Genève,2002,Florence,Maintain,4,Florence,4136.800000000001,0,Maintain
7601001410626,Pharmacie de l'Orbe SA,1350,Orbe,2040,Florence,Build,4,Florence,14198.139999999998,1,Build
7601001393981,Pharmacie de la Bâtie,1213,Petit-Lancy,2013,Florence,Observe,0,Florence,1263.48,0,Observe
7601001401549,Pharmacie de la Chapelle,1212,Grand-Lancy,2014,Florence,Build,4,Florence,3868.7599999999993,0,Build
7601001372870,Pharmacie de la Concorde Sàrl,1203,Genève,2002,Florence,Observe,0,Florence,2845.710000000001,0,Observe
7601001366329,Drogerie Frey GmbH,4563,Gerlafingen,2139,Michaela,Build,4,Michaela,6751.81,0,Build
7601001405738,Pill Apotheke im Dorf,8954,Geroldswil,2205,Luis,Maintain,4,Luis,10369.650000000001,0,Maintain
7601001013773,Pharmacie de la Corraterie SA,1204,Genève,2005,Florence,Observe,0,Florence,670.95,0,Observe
7601001395138,Pharmacie de Gimel Sàrl,1188,Gimel,2029,Eléonore,Maintain,4,Eléonore,4825.0199999999995,0,Maintain
7601001377080,St. Wendelins Apotheke AG,5073,Gipf-Oberfrick,2175,Michaela,Build,4,Michaela,5065.710000000001,0,Build
7601001021945,Farmacia Arcate SA,6516,Cugnasco,2108,Alessia,Maintain,4,Alessia,5092.58,0,Maintain
7601001365537,Farmacia Soldati SA,6600,Locarno,2106,Alessia,Maintain,4,Alessia,9353.55,0,Maintain
7601001376441,Farmacia Riazzino,6595,Riazzino,2108,Alessia,Maintain,4,Alessia,9393.860000000002,0,Maintain
7601001018778,Farmacia Varini,6600,Locarno,2106,Alessia,Maintain,4,Alessia,6648.889999999998,0,Maintain
7601001401730,Pharmacie du Champ de l'Orme SA,1762,Givisiez,2087,Eléonore,Maintain,4,Eléonore,185.85999999999999,0,Maintain
7601001405578,Pharmacie de Givisiez,1762,Givisiez,2087,Eléonore,Maintain,4,Eléonore,6568.219999999999,0,Maintain
7601001372375,Pharmacie de la Fontenette SA,1227,Carouge,2012,Florence,Observe,0,Florence,1308.63,0,Observe
7601001026940,Pharmacie de la Gare Moutier SA,2740,Moutier,2136,Florence,Maintain,4,Florence,340.40000000000003,0,Maintain
7601001372085,Pharmacie de la Gare Neuchâtel SA,2000,Neuchâtel,2071,Florence,Gain,4,Florence,16066.320000000002,1,Gain
7601001374881,Pharmacie de la Gare Sàrl,2300,La Chaux-de-Fonds,2075,Florence,Build,4,Florence,11506.449999999999,0,Build
7601001367012,Pharmacie de la Place du Cirque SA,1205,Genève,2006,Florence,Maintain,4,Florence,6857.120000000001,0,Maintain
7601001410831,Müller Handels AG Schweiz,7000,Chur,2236,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001332225,Müller Handels AG Schweiz,7260,Davos Dorf,2239,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001376182,Müller Handels AG Schweiz,9200,Gossau,2229,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001394070,Medbase Apotheke Pfäffikon,8330,Pfäffikon,2210,Sarina,Defend,4,Sarina,22596.580000000005,1,Defend
7601001014237,TopPharm Zentrums-Apotheke Regensdorf,8105,Regensdorf,2205,Luis,Defend,4,Luis,27772.57,1,Defend
7601001397583,Apotheke Simplon Center,3902,Glis,2069,Eléonore,Defend,4,Eléonore,26763.060000000005,1,Defend
7601001304710,Apotheke Rhodania AG,3902,Glis,2069,Eléonore,Maintain,4,Eléonore,10024.93,0,Maintain
7601001377196,City Apotheke Dr. Guntern Pharma AG,3902,Glis,2069,Eléonore,Maintain,4,Eléonore,11990.45,0,Maintain
7601001992429,Müller Handels AG Schweiz,8340,Hinwil,2210,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001379718,Müller Handels AG Schweiz,7302,Landquart,2238,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001391451,Müller Handels AG Schweiz,8752,Näfels,2231,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001992436,Müller Handels AG Schweiz,9494,Schaan,2232,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001402713,Müller Handels AG Schweiz,7151,Schluein,2237,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001376700,Farmacia Al Ponte,6514,Sementina,2108,Alessia,Maintain,4,Alessia,10113.019999999991,0,Maintain
7601001371538,Farmacia della Posta SA,6514,Sementina,2108,Alessia,Maintain,4,Alessia,5479.9900000000025,0,Maintain
7601001401815,Müller Handels AG Schweiz,9000,St. Gallen,2227,Sarina,Build,4,Sarina,0.0,0,Build
7601001343887,Müller Handels AG Schweiz,8730,Uznach,2231,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001380530,Müller Handels AG Schweiz,8570,Weinfelden,2225,Sarina,Gain,4,Sarina,0.0,0,Gain
7601001343870,Müller Handels AG Schweiz,8570,Weinfelden,2225,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001392366,Müller Handels AG Schweiz,8620,Wetzikon,2210,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001396494,Müller Handels AG Schweiz,9535,Wilen b. Wil,2225,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001372726,Montalin Apotheke AG,7000,Chur,2236,Sarina,Build,4,Sarina,9642.259999999997,0,Build
7601001401853,Medicus Drogerie AG,9113,Degersheim,2229,Sarina,Maintain,4,Sarina,3119.4500000000003,0,Maintain
7601001404731,Apotheke Lagger Grächen AG,3925,Grächen,2067,Eléonore,Maintain,4,Eléonore,6814.85,0,Maintain
7601001011601,Farmacia Taverne,6807,Taverne,2102,Alessia,Maintain,4,Alessia,9039.730000000001,0,Maintain
7601001398559,BENU Bellinzona,6500,Bellinzona,2109,Alessia,Maintain,4,Alessia,8791.580000000022,0,Maintain
7601001406285,Pharmacie de la Place SA,1400,Yverdon-les-Bains,2039,Florence,Observe,0,Florence,1863.7,0,Observe
7601009264788,Pharmacie de la Prairie,1202,Genève,2003,Florence,Maintain,4,Florence,4750.150000000001,0,Maintain
7601001367043,Pharmacie de la Promenade,1530,Payerne,2042,Florence,Gain,4,Florence,6927.81,0,Gain
7601001407299,Pharmacie de la Sarraz,1315,La Sarraz,2037,Florence,Observe,0,Florence,6596.029999999999,0,Observe
7601001230088,Pharmacie de la Tour SA,1218,Le Grand-Saconnex,2018,Florence,Maintain,4,Florence,7424.610000000002,0,Maintain
7601001019553,Pharmacie de Lucens,1522,Lucens,2041,Florence,Gain,4,Florence,5370.469999999998,0,Gain
7601001396517,"Coop Vitality Pharmacie Granges-Paccot, Agy",1763,Granges-Paccot,2087,Eléonore,Build,4,Eléonore,7305.560000000003,0,Build
7601001371255,Amavita Apotheke Uzwil,9240,Uzwil,2229,Sarina,Defend,4,Sarina,18937.630000000052,1,Defend
7601001320529,Pharmacie de Malagnou,1208,Genève,2008,Florence,Maintain,4,Florence,5387.699999999998,0,Maintain
7601001242845,Drogerie Kaufmann,5722,Gränichen,2161,Luis,Observe,0,Luis,2641.67,0,Observe
7601001406568,Apotheke Gränichen AG,5722,Gränichen,2161,Luis,Build,5,Luis,12600.279999999999,0,Build
7601001397699,BENU Giubiasco,6512,Giubiasco,2108,Alessia,Maintain,4,Alessia,9276.519999999997,0,Maintain
7601001379213,APODRO Apotheke Greifensee,8606,Greifensee,2215,Luis,Maintain,4,Luis,7782.720000000003,0,Maintain
7601001376106,DROPA Drogerie Arnold AG,2540,Grenchen,2139,Michaela,Maintain,4,Michaela,5810.030000000002,0,Maintain
7601001395923,Medbase Apotheke Jona,8645,Jona,2231,Sarina,Defend,4,Sarina,25747.110000000004,1,Defend
7601001400122,Büli Apotheke Parfumerie AG,8180,Bülach,2206,Luis,Defend,4,Luis,17637.690000000002,1,Defend
7601001362758,Pharmacie Les Crêtes SA,1971,Grimisuat,2060,Eléonore,Maintain,4,Eléonore,5418.1,0,Maintain
7601001391925,Pharmacie de Mauverney SA,1196,Gland,2028,Florence,Gain,4,Florence,6569.84,0,Gain
7601001017009,Pharmacie de Meyrin,1217,Meyrin,2016,Florence,Build,4,Florence,15141.339999999998,1,Build
7601001331310,Pharmacie de Grône,3979,Grône,2062,Eléonore,Observe,0,Eléonore,2831.52,0,Observe
7601001398542,Pharma Futura SA,3979,Grône,2062,Eléonore,Observe,0,Eléonore,0.0,0,Observe
7601001412385,Farmacia Fiore,6600,Locarno,2106,Alessia,Maintain,4,Alessia,1789.1999999999996,0,Maintain
7601001378438,Rigi Apotheke und Drogerie Goldau AG,6410,Goldau,2185,Sarina,Defend,4,Sarina,14307.979999999996,1,Defend
7601001366008,Pharmacie de Meyrin-Village SA,1217,Meyrin,2016,Florence,Observe,0,Florence,9111.640000000005,0,Observe
7601002996938,Pharmacie de Mies Sàrl,1295,Mies,2026,Florence,Observe,0,Florence,8603.260000000007,0,Observe
7601001403765,Pharmacie de Miremont Sàrl,1206,Genève,2007,Florence,Maintain,4,Florence,12516.259999999997,0,Maintain
7601001410381,Pharmacie de Montagny Sàrl,1442,Montagny-près-Yverdon,2038,Florence,Maintain,4,Florence,13410.75,1,Maintain
7601001374195,Coop Vitality Apotheke Grenchen,2540,Grenchen,2139,Michaela,Build,4,Michaela,18467.58000000006,1,Build
7601001392328,TopPharm Apotheke Meyer,6210,Sursee,2180,Michaela,Defend,4,Michaela,28026.339999999997,1,Defend
7601001404977,Pharmacie de Montbrillant SA,1202,Genève,2003,Florence,Gain,4,Florence,5746.67,0,Gain
7601001407183,medic2go AG,7017,Flims Dorf,2237,Sarina,Observe,0,Sarina,2090.58,0,Observe
7601001375451,DROPA Drogerie Apotheke Hägendorf,4614,Hägendorf,2140,Michaela,Build,4,Michaela,18622.28,1,Build
7601001380660,Drogerie Rütimann AG,8915,Hausen am Albis,2203,Luis,Observe,0,Luis,4151.12,0,Observe
7601001356436,Pharmacie de Nendaz Sàrl,1997,Haute-Nendaz,2058,Eléonore,Maintain,4,Eléonore,7151.75,0,Maintain
7601001402324,Pharmacie des Montagnes SA,1997,Haute-Nendaz,2058,Eléonore,Maintain,4,Eléonore,10076.710000000001,0,Maintain
7601009057694,BENU Posieux,1725,Hauterive,2085,Eléonore,Gain,4,Eléonore,6374.180000000002,0,Gain
7601001403611,Medi Porta AG - Arzt und Apotheke gleis d,7000,Chur,2236,Sarina,Maintain,4,Sarina,3418.65,0,Maintain
7601001611870,Medbase Apotheke Oensingen,4702,Oensingen,2140,Michaela,Defend,4,Michaela,19301.89,1,Defend
7601001375758,Medbase Apotheke Uster,8610,Uster,2215,Luis,Defend,4,Luis,29587.440000000024,1,Defend
7601001409941,Medbase Apotheke Volketswil,8604,Volketswil,2214,Luis,Defend,4,Luis,22203.989999999994,1,Defend
7601001395848,Medbase Apotheke Zürich Rotbuch,8037,Zürich,2194,Luis,Defend,4,Luis,15473.24,1,Defend
7601009103704,Coop Vitality Apotheke Heimberg,3627,Heimberg,2124,Michaela,Defend,4,Michaela,26214.92000000006,1,Defend
7601001373488,Medbase Apotheke Zürich Helvetiaplatz,8004,Zürich,2192,Luis,Defend,4,Luis,11767.510000000006,0,Defend
7601001399488,"Medbase Apotheke Zürich HB, Passage Löwenstrasse",8001,Zürich,2187,Luis,Defend,4,Luis,37459.63000000003,1,Defend
7601001378186,Medbase Apotheke Zürich Enge,8002,Zürich,2188,Luis,Defend,4,Luis,36458.76000000001,1,Defend
7601001399365,Medbase Apotheke Wittenbach,9300,Wittenbach,2229,Sarina,Gain,4,Sarina,9693.16,0,Gain
7601001405448,Medbase Apotheke St. Gallen Silberturm,9006,St. Gallen,2227,Sarina,Gain,4,Sarina,13381.809999999998,1,Gain
7601001326866,Drogerie Herrliberg AG,8704,Herrliberg,2216,Luis,Maintain,4,Luis,9543.619999999999,0,Maintain
7601001407862,DROPA Drogerie Roth - Herzogenbuchsee,3360,Herzogenbuchsee,2130,Michaela,Build,4,Michaela,16533.79999999999,1,Build
7601001407985,Apotheke Dr. Küpfer AG,3360,Herzogenbuchsee,2130,Michaela,Build,4,Michaela,9205.3,0,Build
7601001877054,Buchsi Apotheke AG,3360,Herzogenbuchsee ,2130,Michaela,Observe,0,Michaela,1061.8999999999999,0,Observe
7601001375581,Pharmacie de Montchoisy SA,1207,Genève,2004,Florence,Maintain,4,Florence,2312.3999999999996,0,Maintain
7601001324725,Pharmacie de Montfleury,1290,Versoix,2018,Florence,Build,4,Florence,232.05999999999997,0,Build
7601001405509,Medbase Apotheke Horn,9326,Horn,2228,Sarina,Gain,4,Sarina,15799.53999999999,1,Gain
7601001006089,Löwen-Apotheke,9000,St. Gallen,2227,Sarina,Maintain,4,Sarina,8114.140000000001,0,Maintain
7601001345447,Apotheke zum Gerichtshaus Dielsdorf,8157,Dielsdorf,2205,Luis,Defend,4,Luis,19066.899999999998,1,Defend
7601001022935,Löwen Drogerie,9050,Appenzell,2226,Sarina,Maintain,4,Sarina,4070.65,0,Maintain
7601001409576,Loë Apotheke AG,7000,Chur,2236,Sarina,Maintain,4,Sarina,6824.74,0,Maintain
7601001405592,Hitzkirch Apotheke & Drogerie AG,6285,Hitzkirch,2181,Michaela,Maintain,4,Michaela,4719.289999999999,0,Maintain
7601001014268,Drogerie Moll AG,6280,Hochdorf,2181,Michaela,Maintain,4,Michaela,8487.480000000001,0,Maintain
7601001406261,DROPA Drogerie Käch - Hochdorf,6280,Hochdorf,2181,Michaela,Observe,0,Michaela,3522.6600000000008,0,Observe
7601001400993,TopPharm Apotheke und Drogerie im Center,3270,Aarberg,2132,Florence,Defend,4,Florence,600.5200000000001,0,Defend
7601001401013,APODRO Drogerie Hombrechtikon,8634,Hombrechtikon,2218,Luis,Observe,0,Luis,2958.440000000001,0,Observe
7601001282988,Apotheke Center Dielsdorf,8157,Dielsdorf,2205,Luis,Defend,4,Luis,37566.36000000001,1,Defend
7601001378780,Welldro AG,8810,Horgen,2201,Luis,Observe,0,Luis,1561.4499999999998,0,Observe
7601001371811,Löwen-Apotheke Dietikon,8953,Dietikon,2204,Luis,Defend,4,Luis,25295.5,1,Defend
7601001337862,Pill Apotheke Waldegg,8810,Horgen,2201,Luis,Defend,4,Luis,10689.669999999996,0,Defend
7601001371804,City-Apotheke Dietikon,8953,Dietikon,2204,Luis,Defend,4,Luis,15806.740000000002,1,Defend
7601001404144,TopPharm Europaallee Apotheke,8004,Zürich,2192,Luis,Defend,4,Luis,15597.499999999996,1,Defend
7601001402201,Lavalera Natur Drogerie,7000,Chur,2236,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001407695,Amavita Apotheke St. Moritz-Bad,7500,St. Moritz,2240,Sarina,Defend,2,Sarina,16147.960000000003,1,Defend
7601001380677,Wellness-Apotheke GmbH,6048,Horw,2179,Michaela,Build,4,Michaela,5981.259999999999,0,Build
7601001025950,Drogerie Schleiss AG,6331,Hünenberg,2184,Luis,Gain,4,Luis,5824.830000000001,0,Gain
7601001404106,Drogerie Chartreuse AG,3626,Hünibach,2124,Michaela,Observe,0,Michaela,3371.6899999999996,0,Observe
7601009067211,Drogerie Rusconi,8194,Hüntwangen,2206,Luis,Maintain,4,Luis,9100.210000000001,0,Maintain
7601001319882,TopPharm Apotheke Paradeplatz AG,8001,Zürich,2187,Luis,Defend,4,Luis,25460.329999999998,1,Defend
7601001411906,Coop Vitality Apotheke Huttwil,4950,Huttwil,2130,Michaela,Build,4,Michaela,10186.750000000002,0,Build
7601001008281,DROPA Drogerie Fries,4950,Huttwil,2130,Michaela,Maintain,4,Michaela,6814.259999999999,0,Maintain
7601001380134,BENU Huttwil,4950,Huttwil,2130,Michaela,Maintain,4,Michaela,4870.659999999999,0,Maintain
7601001408425,Lachen Drogerie GmbH,9000,St. Gallen,2227,Sarina,Gain,4,Sarina,5896.249999999999,0,Gain
7601001375628,Kulm Apotheke & Parfümerie AG,7500,St. Moritz,2240,Sarina,Observe,0,Sarina,6168.359999999999,0,Observe
7601001011687,Kressig Drogerie AG,7310,Bad Ragaz,2232,Sarina,Maintain,4,Sarina,7974.699999999998,0,Maintain
7601001865099,Klosterdrogerie AG,9000,St. Gallen,2227,Sarina,Observe,0,Sarina,2371.3399999999997,0,Observe
7601001367036,"Pharmacie de Perly, S. Gfeller SA",1258,Perly,2015,Florence,Gain,4,Florence,5070.93,0,Gain
7601001407206,Pharmacie de Prangins SA,1197,Prangins,2028,Florence,Maintain,4,Florence,4237.5599999999995,0,Maintain
7601001368439,Pharmacie de Puplinge SA,1241,Puplinge,2009,Florence,Observe,0,Florence,4171.839999999997,0,Observe
7601001347540,Pharmacie de Roches SA,1208,Genève,2008,Florence,Observe,0,Florence,3521.6600000000003,0,Observe
7601001394728,Pharmacie de Saint-Blaise,2072,St. Blaise,2077,Florence,Maintain,4,Florence,5293.69,0,Maintain
7601001395183,Pharmacie de Saint-Cergue,1264,St-Cergue,2026,Florence,Observe,0,Florence,3100.25,0,Observe
7601009330322,Pharmacie de Sécheron SA,1202,Genève,2003,Florence,Gain,4,Florence,1932.1000000000006,0,Gain
7601001014114,Pharmacie de St. Léger SA,1205,Genève,2006,Florence,Observe,0,Florence,4607.66,0,Observe
7601001021341,Innoval Apotheke Stans,6370,Stans,2182,Sarina,Observe,0,Sarina,4395.95,0,Observe
7601001400320,Amavita Apotheke Sirnach,8370,Sirnach,2225,Sarina,Defend,4,Sarina,17213.190000000024,1,Defend
7601001726123,Amavita Apotheke Rathaus St. Gallen,9000,St. Gallen,2227,Sarina,Defend,4,Sarina,33562.54000000001,1,Defend
